cited_by_count,country_code,display_name,h_index,id,works_api_url,works_count
1655.0,QA,Sofiane Abbar,19.0,https://openalex.org/A5013259491,https://api.openalex.org/works?filter=author.id:A5013259491,86.0
97.0,ES,Marc Pujol-González,5.0,https://openalex.org/A5040814239,https://api.openalex.org/works?filter=author.id:A5040814239,14.0
95.0,CN,Kefei Wu,3.0,https://openalex.org/A5102086775,https://api.openalex.org/works?filter=author.id:A5102086775,12.0
117.0,CN,Zhixiong Zhang,6.0,https://openalex.org/A5101598836,https://api.openalex.org/works?filter=author.id:A5101598836,66.0
204.0,DK,Anne-Marie Dogonowski,7.0,https://openalex.org/A5057157831,https://api.openalex.org/works?filter=author.id:A5057157831,9.0
1400.0,US,Monica McDermott,14.0,https://openalex.org/A5000587937,https://api.openalex.org/works?filter=author.id:A5000587937,57.0
1291.0,DK,Steven G. Ludeke,20.0,https://openalex.org/A5044955289,https://api.openalex.org/works?filter=author.id:A5044955289,48.0
413.0,SE,Sam Hinton,7.0,https://openalex.org/A5079458534,https://api.openalex.org/works?filter=author.id:A5079458534,48.0
577.0,JP,Shingo Abe,6.0,https://openalex.org/A5103015543,https://api.openalex.org/works?filter=author.id:A5103015543,38.0
235.0,GB,Mark Fransham,9.0,https://openalex.org/A5013338448,https://api.openalex.org/works?filter=author.id:A5013338448,23.0
208.0,US,Salman Sadiq Shuvo,8.0,https://openalex.org/A5042756675,https://api.openalex.org/works?filter=author.id:A5042756675,23.0
114.0,DE,Sascha Baghestanian,5.0,https://openalex.org/A5032618434,https://api.openalex.org/works?filter=author.id:A5032618434,14.0
2506.0,FR,Gauthier Picard,21.0,https://openalex.org/A5106126744,https://api.openalex.org/works?filter=author.id:A5106126744,255.0
6910.0,US,David B. Yaden,38.0,https://openalex.org/A5039486115,https://api.openalex.org/works?filter=author.id:A5039486115,226.0
2577.0,US,Marianna Apidianaki,18.0,https://openalex.org/A5003714034,https://api.openalex.org/works?filter=author.id:A5003714034,124.0
5103.0,CN,Xiaoli Liu,37.0,https://openalex.org/A5100386598,https://api.openalex.org/works?filter=author.id:A5100386598,358.0
2549.0,KR,Dou An,22.0,https://openalex.org/A5035313256,https://api.openalex.org/works?filter=author.id:A5035313256,120.0
33842.0,US,Ira M. Longini,90.0,https://openalex.org/A5069878224,https://api.openalex.org/works?filter=author.id:A5069878224,330.0
3315.0,US,Jaline Gerardin,21.0,https://openalex.org/A5077342340,https://api.openalex.org/works?filter=author.id:A5077342340,86.0
10814.0,US,Daniela De Angelis,53.0,https://openalex.org/A5017011444,https://api.openalex.org/works?filter=author.id:A5017011444,294.0
17920.0,CH,Peter Achermann,71.0,https://openalex.org/A5021997838,https://api.openalex.org/works?filter=author.id:A5021997838,278.0
3707.0,CN,Lili Yang,33.0,https://openalex.org/A5070434985,https://api.openalex.org/works?filter=author.id:A5070434985,231.0
34520.0,CN,Chin‐Teng Lin,87.0,https://openalex.org/A5058936239,https://api.openalex.org/works?filter=author.id:A5058936239,1237.0
1647.0,US,Alessandro Bonatti,16.0,https://openalex.org/A5040536317,https://api.openalex.org/works?filter=author.id:A5040536317,74.0
10501.0,GB,Yutao Guo,39.0,https://openalex.org/A5001907415,https://api.openalex.org/works?filter=author.id:A5001907415,195.0
1646.0,US,Abhimanyu Das,19.0,https://openalex.org/A5101056045,https://api.openalex.org/works?filter=author.id:A5101056045,74.0
5914.0,CN,Yanfeng Wang,37.0,https://openalex.org/A5100645710,https://api.openalex.org/works?filter=author.id:A5100645710,527.0
2337.0,MM,Cláudio Pinhanez,26.0,https://openalex.org/A5019048636,https://api.openalex.org/works?filter=author.id:A5019048636,184.0
1553.0,MO,Tingting Liu,24.0,https://openalex.org/A5100706822,https://api.openalex.org/works?filter=author.id:A5100706822,174.0
11780.0,KR,Jae Kyeong Jeong,57.0,https://openalex.org/A5005183857,https://api.openalex.org/works?filter=author.id:A5005183857,286.0
2121.0,NL,Gijs Huitsing,22.0,https://openalex.org/A5026623706,https://api.openalex.org/works?filter=author.id:A5026623706,72.0
6594.0,US,Daniel D. Rhoads,36.0,https://openalex.org/A5055687038,https://api.openalex.org/works?filter=author.id:A5055687038,159.0
25044.0,AT,Gergely Csibra,76.0,https://openalex.org/A5073715876,https://api.openalex.org/works?filter=author.id:A5073715876,246.0
685.0,DE,Heiko Graf,15.0,https://openalex.org/A5041572125,https://api.openalex.org/works?filter=author.id:A5041572125,66.0
2680.0,CA,Alison M. Hoens,28.0,https://openalex.org/A5017304507,https://api.openalex.org/works?filter=author.id:A5017304507,158.0
5837.0,AT,Raya Muttarak,38.0,https://openalex.org/A5012213855,https://api.openalex.org/works?filter=author.id:A5012213855,192.0
1846.0,HK,Qi Zhu,24.0,https://openalex.org/A5028060521,https://api.openalex.org/works?filter=author.id:A5028060521,58.0
2810.0,DK,Jesper Wiborg Schneider,25.0,https://openalex.org/A5087711642,https://api.openalex.org/works?filter=author.id:A5087711642,148.0
833.0,NL,Marieke Haan,13.0,https://openalex.org/A5021410151,https://api.openalex.org/works?filter=author.id:A5021410151,57.0
2269.0,US,Mary Regina Boland,28.0,https://openalex.org/A5002364120,https://api.openalex.org/works?filter=author.id:A5002364120,140.0
1775.0,GB,Stein Ringen,20.0,https://openalex.org/A5063513182,https://api.openalex.org/works?filter=author.id:A5063513182,118.0
741.0,CN,Weilin Zhao,15.0,https://openalex.org/A5035433961,https://api.openalex.org/works?filter=author.id:A5035433961,100.0
249.0,IT,Salvatore Citraro,8.0,https://openalex.org/A5025222666,https://api.openalex.org/works?filter=author.id:A5025222666,48.0
2039.0,CA,Laura Nimmon,24.0,https://openalex.org/A5017845683,https://api.openalex.org/works?filter=author.id:A5017845683,97.0
1182.0,EG,Farah K. Ahmed,19.0,https://openalex.org/A5072486378,https://api.openalex.org/works?filter=author.id:A5072486378,92.0
1032.0,US,Lauren Connell Bohlen,14.0,https://openalex.org/A5076631295,https://api.openalex.org/works?filter=author.id:A5076631295,44.0
390.0,IT,Caterina Giusti,12.0,https://openalex.org/A5053503915,https://api.openalex.org/works?filter=author.id:A5053503915,75.0
720.0,IT,Francesco Gargano,15.0,https://openalex.org/A5027197967,https://api.openalex.org/works?filter=author.id:A5027197967,90.0
905.0,FR,Andrea Apolloni,17.0,https://openalex.org/A5018285423,https://api.openalex.org/works?filter=author.id:A5018285423,70.0
234.0,DE,Shiva Pauer,8.0,https://openalex.org/A5057340719,https://api.openalex.org/works?filter=author.id:A5057340719,32.0
3256.0,ES,Joaquín Sanz,20.0,https://openalex.org/A5023602617,https://api.openalex.org/works?filter=author.id:A5023602617,62.0
2820.0,US,Scott T. Yabiku,29.0,https://openalex.org/A5042230127,https://api.openalex.org/works?filter=author.id:A5042230127,79.0
6997.0,US,Evan Schofer,33.0,https://openalex.org/A5071013763,https://api.openalex.org/works?filter=author.id:A5071013763,57.0
773.0,KR,Minji Kim,14.0,https://openalex.org/A5100317754,https://api.openalex.org/works?filter=author.id:A5100317754,75.0
1379.0,US,Elizabeth R. Tenney,20.0,https://openalex.org/A5077421153,https://api.openalex.org/works?filter=author.id:A5077421153,70.0
191.0,JP,Seokhyun Kim,7.0,https://openalex.org/A5101497089,https://api.openalex.org/works?filter=author.id:A5101497089,44.0
2231.0,US,Doug Beeferman,13.0,https://openalex.org/A5064910304,https://api.openalex.org/works?filter=author.id:A5064910304,38.0
1067.0,CN,Jie Liang,19.0,https://openalex.org/A5013553880,https://api.openalex.org/works?filter=author.id:A5013553880,68.0
741.0,US,Bradley P. Turnwald,11.0,https://openalex.org/A5089457793,https://api.openalex.org/works?filter=author.id:A5089457793,23.0
328.0,DE,Daniel Stock,12.0,https://openalex.org/A5109527239,https://api.openalex.org/works?filter=author.id:A5109527239,31.0
664.0,US,Jonathan Hersh,14.0,https://openalex.org/A5009433206,https://api.openalex.org/works?filter=author.id:A5009433206,35.0
45.0,FR,Francisco Eduardo de Luna e Almeida Santos,4.0,https://openalex.org/A5080690148,https://api.openalex.org/works?filter=author.id:A5080690148,17.0
2091.0,US,Siddharth S. Singh,13.0,https://openalex.org/A5017613007,https://api.openalex.org/works?filter=author.id:A5017613007,28.0
128.0,DE,Hanneke Singer,5.0,https://openalex.org/A5035345504,https://api.openalex.org/works?filter=author.id:A5035345504,6.0
66.0,AU,Heidi Mangan,2.0,https://openalex.org/A5034915197,https://api.openalex.org/works?filter=author.id:A5034915197,3.0
2450.0,CA,Paul G. Davies,5.0,https://openalex.org/A5048873364,https://api.openalex.org/works?filter=author.id:A5048873364,22.0
392.0,CA,Leian Chen,9.0,https://openalex.org/A5039326711,https://api.openalex.org/works?filter=author.id:A5039326711,15.0
871.0,US,Leili Soltanisehat,10.0,https://openalex.org/A5067877443,https://api.openalex.org/works?filter=author.id:A5067877443,20.0
54.0,CA,Alice Dinu,2.0,https://openalex.org/A5108833995,https://api.openalex.org/works?filter=author.id:A5108833995,3.0
1413.0,CH,Nadine Perkinson‐Gloor,10.0,https://openalex.org/A5032561457,https://api.openalex.org/works?filter=author.id:A5032561457,14.0
36.0,US,Manita Pote,2.0,https://openalex.org/A5015734898,https://api.openalex.org/works?filter=author.id:A5015734898,8.0
19346.0,US,A. James O’Malley,67.0,https://openalex.org/A5068655863,https://api.openalex.org/works?filter=author.id:A5068655863,483.0
11086.0,CN,Jiafeng Guo,52.0,https://openalex.org/A5088621320,https://api.openalex.org/works?filter=author.id:A5088621320,420.0
17617.0,US,Magdalena Cerdá,74.0,https://openalex.org/A5078795152,https://api.openalex.org/works?filter=author.id:A5078795152,428.0
7901.0,DE,Achim Roth,36.0,https://openalex.org/A5032791474,https://api.openalex.org/works?filter=author.id:A5032791474,286.0
41.0,CH,Jacob Suñol,1.0,https://openalex.org/A5002134314,https://api.openalex.org/works?filter=author.id:A5002134314,1.0
12340.0,US,Chris Fields,38.0,https://openalex.org/A5039187916,https://api.openalex.org/works?filter=author.id:A5039187916,311.0
8892.0,FR,Hugo Mercier,39.0,https://openalex.org/A5072330860,https://api.openalex.org/works?filter=author.id:A5072330860,282.0
11794.0,CH,C. Nathan Marti,50.0,https://openalex.org/A5027619290,https://api.openalex.org/works?filter=author.id:A5027619290,233.0
4475.0,US,Matthew K. Wynia,40.0,https://openalex.org/A5040402876,https://api.openalex.org/works?filter=author.id:A5040402876,168.0
14517.0,US,Filippo Radicchi,45.0,https://openalex.org/A5048471401,https://api.openalex.org/works?filter=author.id:A5048471401,159.0
2135.0,ES,Pablo Noriega,21.0,https://openalex.org/A5004237789,https://api.openalex.org/works?filter=author.id:A5004237789,132.0
15814.0,CA,C. Schneider,43.0,https://openalex.org/A5023079139,https://api.openalex.org/works?filter=author.id:A5023079139,114.0
1007.0,JP,Ryusuke Nakai,18.0,https://openalex.org/A5015691510,https://api.openalex.org/works?filter=author.id:A5015691510,107.0
1379.0,CH,Oliver Nachtwey,21.0,https://openalex.org/A5053374578,https://api.openalex.org/works?filter=author.id:A5053374578,104.0
2869.0,US,Justin Werfel,26.0,https://openalex.org/A5077337147,https://api.openalex.org/works?filter=author.id:A5077337147,89.0
754.0,GB,Patrick Hummel,15.0,https://openalex.org/A5002619444,https://api.openalex.org/works?filter=author.id:A5002619444,68.0
438.0,RU,Dmitry Zhdanov,10.0,https://openalex.org/A5012962081,https://api.openalex.org/works?filter=author.id:A5012962081,54.0
1398.0,DE,Judith Moeller,21.0,https://openalex.org/A5070117669,https://api.openalex.org/works?filter=author.id:A5070117669,47.0
426.0,US,Sang-won Leigh,13.0,https://openalex.org/A5112544255,https://api.openalex.org/works?filter=author.id:A5112544255,47.0
172.0,CZ,Jana Chaloupková,7.0,https://openalex.org/A5014359940,https://api.openalex.org/works?filter=author.id:A5014359940,44.0
573.0,US,Jessica Anderson,14.0,https://openalex.org/A5101587247,https://api.openalex.org/works?filter=author.id:A5101587247,92.0
1633.0,CN,Jialong Han,16.0,https://openalex.org/A5061279074,https://api.openalex.org/works?filter=author.id:A5061279074,41.0
2325.0,FR,Paul Verdu,23.0,https://openalex.org/A5055734208,https://api.openalex.org/works?filter=author.id:A5055734208,86.0
823.0,AU,Amisha Mehta,11.0,https://openalex.org/A5037459155,https://api.openalex.org/works?filter=author.id:A5037459155,84.0
597.0,JP,Masakazu Nishigaki,14.0,https://openalex.org/A5047255704,https://api.openalex.org/works?filter=author.id:A5047255704,73.0
2645.0,GB,Lihua Yuan,20.0,https://openalex.org/A5110255637,https://api.openalex.org/works?filter=author.id:A5110255637,32.0
160.0,CN,Chi Zhang,6.0,https://openalex.org/A5100609446,https://api.openalex.org/works?filter=author.id:A5100609446,22.0
891.0,NL,Rebecca N. H. de Leeuw,19.0,https://openalex.org/A5069533555,https://api.openalex.org/works?filter=author.id:A5069533555,57.0
1437.0,IL,Ori Weisel,18.0,https://openalex.org/A5048207460,https://api.openalex.org/works?filter=author.id:A5048207460,48.0
33.0,US,Fatima Ezzeddine,3.0,https://openalex.org/A5063786192,https://api.openalex.org/works?filter=author.id:A5063786192,16.0
630.0,US,Matthew Rice,12.0,https://openalex.org/A5064236930,https://api.openalex.org/works?filter=author.id:A5064236930,43.0
309.0,CN,Chenbei Lu,10.0,https://openalex.org/A5054906837,https://api.openalex.org/works?filter=author.id:A5054906837,37.0
43.0,US,Kurt Gray,2.0,https://openalex.org/A5034270202,https://api.openalex.org/works?filter=author.id:A5034270202,6.0
252.0,US,Husayn Versee,4.0,https://openalex.org/A5089173454,https://api.openalex.org/works?filter=author.id:A5089173454,4.0
476.0,US,Emily Getzen,11.0,https://openalex.org/A5012740004,https://api.openalex.org/works?filter=author.id:A5012740004,25.0
557.0,AT,Robert Glawar,11.0,https://openalex.org/A5110625768,https://api.openalex.org/works?filter=author.id:A5110625768,24.0
258.0,CN,Kangjie Zheng,8.0,https://openalex.org/A5038178852,https://api.openalex.org/works?filter=author.id:A5038178852,19.0
56.0,GB,Ami Crowther,4.0,https://openalex.org/A5043141743,https://api.openalex.org/works?filter=author.id:A5043141743,19.0
120.0,US,Emily P. Ahn,3.0,https://openalex.org/A5090594863,https://api.openalex.org/works?filter=author.id:A5090594863,9.0
103.0,US,Asif‐ul Haque,4.0,https://openalex.org/A5064413029,https://api.openalex.org/works?filter=author.id:A5064413029,8.0
36099.0,BG,Krassimir Atanassov,43.0,https://openalex.org/A5038199341,https://api.openalex.org/works?filter=author.id:A5038199341,624.0
7350.0,GB,Danny Dorling,45.0,https://openalex.org/A5034329650,https://api.openalex.org/works?filter=author.id:A5034329650,502.0
95794.0,GB,Ara Darzi,151.0,https://openalex.org/A5055785355,https://api.openalex.org/works?filter=author.id:A5055785355,2226.0
94810.0,DE,Wil M. P. van der Aalst,145.0,https://openalex.org/A5069762894,https://api.openalex.org/works?filter=author.id:A5069762894,1693.0
15413.0,US,Amr El Abbadi,62.0,https://openalex.org/A5039292004,https://api.openalex.org/works?filter=author.id:A5039292004,531.0
30386.0,GB,Laurence Moore,63.0,https://openalex.org/A5057227631,https://api.openalex.org/works?filter=author.id:A5057227631,382.0
16515.0,DE,Oliver Wilhelm,57.0,https://openalex.org/A5044286419,https://api.openalex.org/works?filter=author.id:A5044286419,325.0
12688.0,HK,Changsong Zhou,47.0,https://openalex.org/A5029297296,https://api.openalex.org/works?filter=author.id:A5029297296,255.0
14587.0,IT,Manlio De Domenico,57.0,https://openalex.org/A5019170728,https://api.openalex.org/works?filter=author.id:A5019170728,275.0
8309.0,NZ,Jamin Halberstadt,44.0,https://openalex.org/A5080107395,https://api.openalex.org/works?filter=author.id:A5080107395,213.0
11843.0,US,Robert J. Smith,59.0,https://openalex.org/A5047296614,https://api.openalex.org/works?filter=author.id:A5047296614,229.0
1879.0,FR,Dan Istrate,22.0,https://openalex.org/A5064390519,https://api.openalex.org/works?filter=author.id:A5064390519,193.0
1804.0,ES,Sergio Lorenzo Jiménez Sáiz,22.0,https://openalex.org/A5023819247,https://api.openalex.org/works?filter=author.id:A5023819247,166.0
1012.0,CL,Carla Taramasco,16.0,https://openalex.org/A5008287591,https://api.openalex.org/works?filter=author.id:A5008287591,148.0
14352.0,US,Steven D. Gribble,55.0,https://openalex.org/A5008806543,https://api.openalex.org/works?filter=author.id:A5008806543,157.0
2045.0,GB,Matthew Williams,21.0,https://openalex.org/A5016808877,https://api.openalex.org/works?filter=author.id:A5016808877,104.0
2130.0,US,Amy Ogan,23.0,https://openalex.org/A5085877358,https://api.openalex.org/works?filter=author.id:A5085877358,157.0
4005.0,DE,Thomas R. Eisenmann,17.0,https://openalex.org/A5017877672,https://api.openalex.org/works?filter=author.id:A5017877672,128.0
935.0,IL,Uri Hertz,17.0,https://openalex.org/A5054856925,https://api.openalex.org/works?filter=author.id:A5054856925,96.0
2513.0,IN,Ramendra Singh,24.0,https://openalex.org/A5051692505,https://api.openalex.org/works?filter=author.id:A5051692505,138.0
18280.0,US,Dražen Prelec,40.0,https://openalex.org/A5038488889,https://api.openalex.org/works?filter=author.id:A5038488889,112.0
2641.0,US,Tianxing Li,20.0,https://openalex.org/A5101970074,https://api.openalex.org/works?filter=author.id:A5101970074,93.0
81117.0,GB,Kevin Cowtan,38.0,https://openalex.org/A5018808577,https://api.openalex.org/works?filter=author.id:A5018808577,122.0
12290.0,US,Jeff Potter,40.0,https://openalex.org/A5011633762,https://api.openalex.org/works?filter=author.id:A5011633762,110.0
908.0,GB,Hua Yan,16.0,https://openalex.org/A5088610746,https://api.openalex.org/works?filter=author.id:A5088610746,107.0
533.0,CN,Shangdong Liu,11.0,https://openalex.org/A5021798148,https://api.openalex.org/works?filter=author.id:A5021798148,98.0
2156.0,CN,Haili Hu,22.0,https://openalex.org/A5038616675,https://api.openalex.org/works?filter=author.id:A5038616675,87.0
1466.0,MX,Lucía López‐Rodríguez,21.0,https://openalex.org/A5027132758,https://api.openalex.org/works?filter=author.id:A5027132758,86.0
1002.0,FR,Alessandra Agostini,18.0,https://openalex.org/A5110004806,https://api.openalex.org/works?filter=author.id:A5110004806,62.0
662.0,US,Kunal Shetty,14.0,https://openalex.org/A5071476342,https://api.openalex.org/works?filter=author.id:A5071476342,51.0
1282.0,CN,Xieyi Cai,22.0,https://openalex.org/A5100927160,https://api.openalex.org/works?filter=author.id:A5100927160,46.0
382.0,AT,Herwig Rollett,4.0,https://openalex.org/A5080692642,https://api.openalex.org/works?filter=author.id:A5080692642,36.0
315.0,NL,Padmakumar R. Rao,7.0,https://openalex.org/A5037674550,https://api.openalex.org/works?filter=author.id:A5037674550,28.0
1374.0,US,Lesley Newson,12.0,https://openalex.org/A5069950384,https://api.openalex.org/works?filter=author.id:A5069950384,57.0
4498.0,CL,Jorge Muñoz-Gama,27.0,https://openalex.org/A5013269574,https://api.openalex.org/works?filter=author.id:A5013269574,117.0
458.0,DE,Klaus Michael Reininger,10.0,https://openalex.org/A5083031548,https://api.openalex.org/works?filter=author.id:A5083031548,49.0
594.0,IT,Nicola Binetti,12.0,https://openalex.org/A5017961847,https://api.openalex.org/works?filter=author.id:A5017961847,36.0
1364.0,US,Charles D. Brummitt,13.0,https://openalex.org/A5027937806,https://api.openalex.org/works?filter=author.id:A5027937806,34.0
475.0,CN,Chao Dong,11.0,https://openalex.org/A5114608802,https://api.openalex.org/works?filter=author.id:A5114608802,34.0
317.0,US,Suzanne Falck,9.0,https://openalex.org/A5083294325,https://api.openalex.org/works?filter=author.id:A5083294325,23.0
198.0,DE,Luzie Helfmann,6.0,https://openalex.org/A5078567169,https://api.openalex.org/works?filter=author.id:A5078567169,15.0
173.0,FR,Marijn A. Keijzer,8.0,https://openalex.org/A5038425122,https://api.openalex.org/works?filter=author.id:A5038425122,23.0
464.0,US,Jin-Biao Huang,8.0,https://openalex.org/A5056663905,https://api.openalex.org/works?filter=author.id:A5056663905,11.0
195.0,US,Arram Bae,5.0,https://openalex.org/A5060505967,https://api.openalex.org/works?filter=author.id:A5060505967,10.0
2338.0,DE,Iris K. Schneider,23.0,https://openalex.org/A5019516390,https://api.openalex.org/works?filter=author.id:A5019516390,95.0
252.0,KR,Hyejin Bang,8.0,https://openalex.org/A5101931903,https://api.openalex.org/works?filter=author.id:A5101931903,17.0
46.0,CH,Alex Gross,4.0,https://openalex.org/A5091702284,https://api.openalex.org/works?filter=author.id:A5091702284,8.0
1063.0,GB,Hamed S. Alavi,17.0,https://openalex.org/A5040630504,https://api.openalex.org/works?filter=author.id:A5040630504,88.0
255.0,US,Jamie L. Fratkin,5.0,https://openalex.org/A5061832925,https://api.openalex.org/works?filter=author.id:A5061832925,6.0
40.0,ES,Piergiorgio Castioni,2.0,https://openalex.org/A5012734631,https://api.openalex.org/works?filter=author.id:A5012734631,4.0
49.0,CH,Gayoung Son,4.0,https://openalex.org/A5032069811,https://api.openalex.org/works?filter=author.id:A5032069811,16.0
193.0,US,Alison Babeu,8.0,https://openalex.org/A5066134932,https://api.openalex.org/works?filter=author.id:A5066134932,76.0
198.0,CN,Jiale Yang,7.0,https://openalex.org/A5083261987,https://api.openalex.org/works?filter=author.id:A5083261987,12.0
2723.0,US,Brandy A. Randall,16.0,https://openalex.org/A5021845565,https://api.openalex.org/works?filter=author.id:A5021845565,69.0
1066.0,US,Cristina Moya,17.0,https://openalex.org/A5024344974,https://api.openalex.org/works?filter=author.id:A5024344974,59.0
32341.0,US,Scott O. Lilienfeld,95.0,https://openalex.org/A5008385014,https://api.openalex.org/works?filter=author.id:A5008385014,660.0
4135.0,GB,Stefania Bonaccorso,28.0,https://openalex.org/A5111617959,https://api.openalex.org/works?filter=author.id:A5111617959,48.0
19.0,IN,Amol Dumrewal,2.0,https://openalex.org/A5003947132,https://api.openalex.org/works?filter=author.id:A5003947132,3.0
81.0,IL,Meir Barneron,4.0,https://openalex.org/A5089971862,https://api.openalex.org/works?filter=author.id:A5089971862,10.0
53216.0,HK,Pheng‐Ann Heng,108.0,https://openalex.org/A5032708386,https://api.openalex.org/works?filter=author.id:A5032708386,1005.0
12269.0,AU,Corey T. McMillan,62.0,https://openalex.org/A5037938359,https://api.openalex.org/works?filter=author.id:A5037938359,501.0
34.0,MX,Mustafa Camurcu,1.0,https://openalex.org/A5063538554,https://api.openalex.org/works?filter=author.id:A5063538554,2.0
2652.0,US,Nada Hashmi,4.0,https://openalex.org/A5043737321,https://api.openalex.org/works?filter=author.id:A5043737321,9.0
9154.0,JP,Takashi Maéno,46.0,https://openalex.org/A5034746527,https://api.openalex.org/works?filter=author.id:A5034746527,720.0
5656.0,JP,Kazuhiko Mase,35.0,https://openalex.org/A5044820831,https://api.openalex.org/works?filter=author.id:A5044820831,404.0
14.0,US,Honglin Sun,2.0,https://openalex.org/A5079879410,https://api.openalex.org/works?filter=author.id:A5079879410,2.0
36908.0,GB,Andrew Watson,85.0,https://openalex.org/A5027372267,https://api.openalex.org/works?filter=author.id:A5027372267,659.0
20730.0,US,Xiaoqing Liu,48.0,https://openalex.org/A5100320538,https://api.openalex.org/works?filter=author.id:A5100320538,358.0
22.0,AU,Yu Xiao,1.0,https://openalex.org/A5102737614,https://api.openalex.org/works?filter=author.id:A5102737614,1.0
7452.0,DE,Enrico Rukzio,47.0,https://openalex.org/A5089009282,https://api.openalex.org/works?filter=author.id:A5089009282,352.0
6354.0,GB,David A. Lagnado,42.0,https://openalex.org/A5017534262,https://api.openalex.org/works?filter=author.id:A5017534262,268.0
3411.0,AU,Zhicheng Zhang,25.0,https://openalex.org/A5100456083,https://api.openalex.org/works?filter=author.id:A5100456083,268.0
1810.0,DE,Klaus Tochtermann,17.0,https://openalex.org/A5046490531,https://api.openalex.org/works?filter=author.id:A5046490531,311.0
2593.0,US,Antoine Allard,27.0,https://openalex.org/A5027136376,https://api.openalex.org/works?filter=author.id:A5027136376,145.0
9016.0,US,Karrie Karahalios,43.0,https://openalex.org/A5075056899,https://api.openalex.org/works?filter=author.id:A5075056899,232.0
7678.0,TZ,David Gibson,25.0,https://openalex.org/A5053094139,https://api.openalex.org/works?filter=author.id:A5053094139,136.0
20721.0,US,Kali H. Trzesniewski,46.0,https://openalex.org/A5076156098,https://api.openalex.org/works?filter=author.id:A5076156098,121.0
991.0,DE,Miriam Rassenhofer,15.0,https://openalex.org/A5050821926,https://api.openalex.org/works?filter=author.id:A5050821926,88.0
3310.0,AT,Sabine Einwiller,31.0,https://openalex.org/A5011064825,https://api.openalex.org/works?filter=author.id:A5011064825,179.0
6190.0,GB,Sergio Porta,30.0,https://openalex.org/A5037882427,https://api.openalex.org/works?filter=author.id:A5037882427,179.0
2790.0,IT,Nicola Bellè,24.0,https://openalex.org/A5004025136,https://api.openalex.org/works?filter=author.id:A5004025136,82.0
7824.0,US,Alexandre Mas,37.0,https://openalex.org/A5041414868,https://api.openalex.org/works?filter=author.id:A5041414868,152.0
779.0,SE,Patricia Solís,18.0,https://openalex.org/A5008824624,https://api.openalex.org/works?filter=author.id:A5008824624,77.0
2533.0,IT,Marco Avvenuti,28.0,https://openalex.org/A5037861439,https://api.openalex.org/works?filter=author.id:A5037861439,136.0
1502.0,CA,Benoît Macaluso,11.0,https://openalex.org/A5062753176,https://api.openalex.org/works?filter=author.id:A5062753176,70.0
44825.0,US,Olga Russakovsky,30.0,https://openalex.org/A5022811687,https://api.openalex.org/works?filter=author.id:A5022811687,118.0
271.0,IT,Matteo Iacopini,9.0,https://openalex.org/A5058826854,https://api.openalex.org/works?filter=author.id:A5058826854,66.0
1421.0,US,Steven R. Gordon,20.0,https://openalex.org/A5016864987,https://api.openalex.org/works?filter=author.id:A5016864987,105.0
693.0,PK,Fareed Zaffar,16.0,https://openalex.org/A5011363617,https://api.openalex.org/works?filter=author.id:A5011363617,62.0
5716.0,CN,Yu Jeffrey Hu,30.0,https://openalex.org/A5029158802,https://api.openalex.org/works?filter=author.id:A5029158802,102.0
2496.0,CN,Xuening Chu,29.0,https://openalex.org/A5046567480,https://api.openalex.org/works?filter=author.id:A5046567480,85.0
1103.0,US,Rob Voigt,13.0,https://openalex.org/A5070966744,https://api.openalex.org/works?filter=author.id:A5070966744,44.0
1205.0,IL,Ofra Amir,15.0,https://openalex.org/A5013873819,https://api.openalex.org/works?filter=author.id:A5013873819,80.0
332.0,DE,Nataša Djurdjevac Conrad,11.0,https://openalex.org/A5066659680,https://api.openalex.org/works?filter=author.id:A5066659680,73.0
5385.0,US,Martine R. Haas,21.0,https://openalex.org/A5072871852,https://api.openalex.org/works?filter=author.id:A5072871852,59.0
59.0,US,Alessandro Peri,4.0,https://openalex.org/A5018430213,https://api.openalex.org/works?filter=author.id:A5018430213,22.0
879.0,US,Elizabeth McGhee Hassrick,14.0,https://openalex.org/A5048089055,https://api.openalex.org/works?filter=author.id:A5048089055,49.0
477.0,IN,Prashant Reddy,7.0,https://openalex.org/A5111266756,https://api.openalex.org/works?filter=author.id:A5111266756,18.0
1500.0,US,Liz Grauerholz,20.0,https://openalex.org/A5045674645,https://api.openalex.org/works?filter=author.id:A5045674645,45.0
96.0,US,Deborah Seltzer‐Kelly,6.0,https://openalex.org/A5078834181,https://api.openalex.org/works?filter=author.id:A5078834181,13.0
3223.0,US,Jason Wei,19.0,https://openalex.org/A5078446912,https://api.openalex.org/works?filter=author.id:A5078446912,45.0
81.0,CN,Yubei Xiao,5.0,https://openalex.org/A5006724019,https://api.openalex.org/works?filter=author.id:A5006724019,7.0
408.0,US,John D. Volpe,11.0,https://openalex.org/A5009692823,https://api.openalex.org/works?filter=author.id:A5009692823,37.0
439.0,US,Jiaao Chen,3.0,https://openalex.org/A5069870254,https://api.openalex.org/works?filter=author.id:A5069870254,5.0
14.0,RW,Justin Souvenir Niweteto,1.0,https://openalex.org/A5010639557,https://api.openalex.org/works?filter=author.id:A5010639557,1.0
935.0,CN,Xiaoyue Jiang,10.0,https://openalex.org/A5101928834,https://api.openalex.org/works?filter=author.id:A5101928834,35.0
